COD_MUN_O,Area_muni,Suitability,Episode,Months_episode,Biome,Cases,Pop,R_SPAT_EBS10k,LEBS_by_month10k
500490,2918.442,100,La Nina 2010-2011,10,Cerrado,0,6415,0.526609,0.0526609
510385,16898.567,100,La Nina 2010-2011,10,Amazon,0,6423,0,0
510385,16898.567,100,La Nina 2010-2011,10,Cerrado,0,6423,0,0
54680,188.43,100,0Neutral 2012-2014,25,Andean,0,2801,0,0
68872,100.927,100,La Nina 2010-2011,10,Andean,0,6293,0,0
150277,2373.321,100,El Nino 2015-2016,10,Amazon,0,17578,0.244479,0.0244479
170410,1944.218,100,0Neutral 2012-2014,25,Cerrado,0,2771,0,0
210440,877.181,100,El Nino 2015-2016,10,Cerrado,0,17583,0.473039,0.0473039
220970,1337.008,100,La Nina 2010-2011,10,Cerrado,0,6294,0.165278,0.0165278
220970,1337.008,100,La Nina 2010-2011,10,Caatinga,0,6294,0.165278,0.0165278
221040,5036.203,100,El Nino 2015-2016,10,Cerrado,0,17604,0.099954,0.0099954
221040,5036.203,100,El Nino 2015-2016,10,Caatinga,0,17604,0.099954,0.0099954
221093,204.286,100,La Nina 2010-2011,10,Caatinga,0,6321,0.370412,0.0370412
230340,368.55,100,El Nino 2015-2016,10,Caatinga,0,17549,0.0301441,0.00301441
230460,201.842,100,La Nina 2010-2011,10,Caatinga,0,6322,0,0
231210,838.969,100,El Nino 2015-2016,10,Caatinga,0,17479,0.829662,0.0829662
240640,111.589,100,0Neutral 2012-2014,25,Caatinga,0,2762,0,0
250215,475.843,100,La Nina 2010-2011,10,Caatinga,0,6323,0.0435558,0.00435558
250840,103.066,100,0Neutral 2012-2014,25,Caatinga,0,2787,0.320455,0.0128182
291290,318.203,100,El Nino 2015-2016,10,Atlantic Forest,0,17573,0,0
292020,1983.925,100,El Nino 2015-2016,10,Caatinga,0,17491,0.0827297,0.00827297
310130,163.851,100,0Neutral 2012-2014,25,Atlantic Forest,0,2764,0,0
311360,181.623,100,La Nina 2010-2011,10,Atlantic Forest,0,6336,0,0
311620,251.229,100,0Neutral 2012-2014,25,Atlantic Forest,0,2817,0,0
313925,289.463,100,La Nina 2010-2011,10,Caatinga,0,6336,0.528449,0.0528449
314150,305.887,100,La Nina 2010-2011,10,Atlantic Forest,0,6335,0,0
316170,2702.006,100,La Nina 2010-2011,10,Cerrado,0,6328,0,0
316230,120.538,100,0Neutral 2012-2014,25,Atlantic Forest,0,2809,0,0
316540,285.314,100,La Nina 2010-2011,10,Atlantic Forest,0,6302,0,0
316950,496.408,100,La Nina 2010-2011,10,Atlantic Forest,0,6329,0.660455,0.0660455
330540,540.896,100,El Nino 2015-2016,10,Atlantic Forest,0,17604,0,0
350880,922.453,100,El Nino 2015-2016,10,Atlantic Forest,0,17573,0,0
351010,70.888,100,0Neutral 2012-2014,25,Atlantic Forest,0,2773,0,0
351230,466.937,100,El Nino 2015-2016,10,Cerrado,0,17523,0,0
351230,466.937,100,El Nino 2015-2016,10,Atlantic Forest,0,17523,0,0
351610,221.744,100,0Neutral 2012-2014,25,Atlantic Forest,0,2821,0,0
351650,138.693,100,0Neutral 2012-2014,25,Atlantic Forest,0,2790,0.0635067,0.002540268
354790,310.806,100,La Nina 2010-2011,10,Cerrado,0,6346,0,0
354790,310.806,100,La Nina 2010-2011,10,Atlantic Forest,0,6346,0,0
355365,54.057,100,0Neutral 2012-2014,25,Cerrado,0,2817,0,0
355365,54.057,100,0Neutral 2012-2014,25,Atlantic Forest,0,2817,0,0
410020,1347.12,100,La Nina 2010-2011,10,Atlantic Forest,0,6328,0,0
410270,115.374,100,0Neutral 2012-2014,25,Atlantic Forest,0,2817,0,0
410832,322.175,100,La Nina 2010-2011,10,Atlantic Forest,0,6377,0,0
411325,560.277,100,La Nina 2010-2011,10,Atlantic Forest,0,6308,0,0
411530,230.807,100,La Nina 2010-2011,10,Atlantic Forest,0,6288,0,0
411560,636.233,100,El Nino 2015-2016,10,Atlantic Forest,0,17491,0,0
412420,224.31,100,0Neutral 2012-2014,25,Atlantic Forest,0,2765,0,0
412740,799.564,100,El Nino 2015-2016,10,Atlantic Forest,0,17573,0,0
420080,226.45,100,La Nina 2010-2011,10,Atlantic Forest,0,6323,0,0
420253,64.41,100,0Neutral 2012-2014,25,Atlantic Forest,0,2771,0,0
420415,208.389,100,0Neutral 2012-2014,25,Atlantic Forest,0,2784,0,0
421315,62.83,100,0Neutral 2012-2014,25,Atlantic Forest,0,2782,0,0
421750,308.775,100,El Nino 2015-2016,10,Atlantic Forest,0,17483,0,0
430512,453.6,100,La Nina 2010-2011,10,Pampa,0,6362,0,0
430783,418.637,100,0Neutral 2012-2014,25,Pampa,0,2769,0,0
430783,418.637,100,0Neutral 2012-2014,25,Atlantic Forest,0,2769,0,0
431123,109.332,100,0Neutral 2012-2014,25,Atlantic Forest,0,2810,0,0
431301,96.079,100,0Neutral 2012-2014,25,Atlantic Forest,0,2817,0,0
431310,315.596,100,La Nina 2010-2011,10,Atlantic Forest,0,6345,0,0
431454,107.842,100,0Neutral 2012-2014,25,Atlantic Forest,0,2800,0,0
431647,94.204,100,0Neutral 2012-2014,25,Atlantic Forest,0,2766,0,0
431930,223.68,100,La Nina 2010-2011,10,Atlantic Forest,0,6301,0,0
500780,3249.904,100,La Nina 2010-2011,10,Cerrado,0,6303,0.0979028,0.00979028
500780,3249.904,100,La Nina 2010-2011,10,Atlantic Forest,0,6303,0.0979028,0.00979028
510600,1352.824,100,La Nina 2010-2011,10,Amazon,0,6374,0.169976,0.0169976
510600,1352.824,100,La Nina 2010-2011,10,Cerrado,0,6374,0.169976,0.0169976
520485,157.497,100,La Nina 2010-2011,10,Cerrado,0,6361,0,0
